Date,Open,High,Low,Close,Change,Change(%),Ratio(%),Volume,Value(T),Interval_High_Open,Interval_Open_From_LastDay,Interval_Open_From_LastDay(%),Cluster,Cluster_Selected,PCA1,PCA2
753,50.0,50.0,50.0,50.0,3,0.0,0.0,675,391,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
748,50.0,50.0,50.0,50.0,3,0.0,0.0,26,760,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
834,50.0,52.0,50.0,50.0,3,0.0,0.0,198,738,2.0,0.0,0,5,0,-0.5897288963545382,-0.3787278368750197
830,50.0,50.0,50.0,50.0,3,0.0,0.0,5,561,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
824,50.0,50.0,50.0,50.0,3,0.0,0.0,517,282,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
822,50.0,50.0,50.0,50.0,3,0.0,0.0,268,96,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
811,50.0,50.0,50.0,50.0,3,0.0,0.0,528,238,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
779,50.0,50.0,50.0,50.0,3,0.0,0.0,219,778,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
745,50.0,50.0,50.0,50.0,3,0.0,0.0,810,493,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
727,50.0,50.0,50.0,50.0,3,0.0,0.0,258,815,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
726,50.0,50.0,50.0,50.0,3,0.0,0.0,792,487,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
723,50.0,50.0,50.0,50.0,3,0.0,0.0,606,264,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
719,50.0,50.0,50.0,50.0,3,0.0,0.0,411,49,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
717,50.0,50.0,50.0,50.0,3,0.0,0.0,551,249,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
709,50.0,50.0,50.0,50.0,3,0.0,0.0,514,74,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
707,50.0,50.0,50.0,50.0,3,0.0,0.0,250,813,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
700,50.0,50.0,50.0,50.0,3,0.0,0.0,697,437,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
698,50.0,50.0,50.0,50.0,3,0.0,0.0,729,459,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
696,50.0,50.0,50.0,50.0,3,0.0,0.0,333,22,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
690,50.0,50.0,50.0,50.0,3,0.0,0.0,2,558,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
689,50.0,50.0,50.0,50.0,3,0.0,0.0,149,683,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
686,50.0,50.0,50.0,50.0,3,0.0,0.0,377,40,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
682,50.0,50.0,50.0,50.0,3,0.0,0.0,321,19,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
680,50.0,50.0,50.0,50.0,3,0.0,0.0,29,794,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
657,50.0,50.0,50.0,50.0,3,0.0,0.0,14,571,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
649,50.0,50.0,50.0,50.0,3,0.0,0.0,312,107,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
646,50.0,50.0,50.0,50.0,3,0.0,0.0,473,199,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
642,50.0,50.0,50.0,50.0,3,0.0,0.0,779,483,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
636,50.0,50.0,50.0,50.0,3,0.0,0.0,756,408,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
632,50.0,50.0,50.0,50.0,3,0.0,0.0,453,188,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
628,50.0,50.0,50.0,50.0,3,0.0,0.0,52,575,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
625,50.0,50.0,50.0,50.0,3,0.0,0.0,4,560,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
622,50.0,50.0,50.0,50.0,3,0.0,0.0,178,721,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
612,50.0,50.0,50.0,50.0,3,0.0,0.0,440,178,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
610,50.0,50.0,50.0,50.0,3,0.0,0.0,205,764,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
607,50.0,50.0,50.0,50.0,3,0.0,0.0,388,48,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
603,50.0,50.0,50.0,50.0,3,0.0,0.0,175,716,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
600,50.0,50.0,50.0,50.0,3,0.0,0.0,296,90,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
590,50.0,50.0,50.0,50.0,3,0.0,0.0,440,178,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
676,50.0,50.0,50.0,50.0,3,0.0,0.0,320,18,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
671,50.0,50.0,50.0,50.0,3,0.0,0.0,452,59,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
667,50.0,50.0,50.0,50.0,3,0.0,0.0,535,291,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
664,50.0,50.0,50.0,50.0,3,0.0,0.0,248,808,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
654,50.0,50.0,50.0,50.0,3,0.0,0.0,306,11,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
620,50.0,50.0,50.0,50.0,3,0.0,0.0,588,358,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
572,50.0,50.0,50.0,50.0,3,0.0,0.0,518,289,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
567,50.0,50.0,50.0,50.0,3,0.0,0.0,688,395,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
560,50.0,50.0,50.0,50.0,3,0.0,0.0,77,610,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
558,50.0,50.0,50.0,50.0,3,0.0,0.0,560,251,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
553,50.0,50.0,50.0,50.0,3,0.0,0.0,9,566,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
550,50.0,50.0,50.0,50.0,3,0.0,0.0,265,78,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
548,50.0,50.0,50.0,50.0,3,0.0,0.0,459,60,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
534,50.0,50.0,50.0,50.0,3,0.0,0.0,32,797,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
529,50.0,50.0,50.0,50.0,3,0.0,0.0,654,278,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
527,50.0,50.0,50.0,50.0,3,0.0,0.0,20,651,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
523,50.0,50.0,50.0,50.0,3,0.0,0.0,7,564,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
521,50.0,50.0,50.0,50.0,3,0.0,0.0,318,16,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
518,50.0,50.0,50.0,50.0,3,0.0,0.0,158,702,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
587,50.0,50.0,50.0,50.0,3,0.0,0.0,366,143,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
583,50.0,50.0,50.0,50.0,3,0.0,0.0,650,276,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
578,50.0,50.0,50.0,50.0,3,0.0,0.0,6,563,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
575,50.0,50.0,50.0,50.0,3,0.0,0.0,634,269,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
537,50.0,50.0,50.0,50.0,3,0.0,0.0,779,483,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
514,50.0,50.0,50.0,50.0,3,0.0,0.0,121,656,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
492,50.0,50.0,50.0,50.0,3,0.0,0.0,106,644,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
489,50.0,50.0,50.0,50.0,3,0.0,0.0,350,28,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
486,50.0,50.0,50.0,50.0,3,0.0,0.0,87,626,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
483,50.0,50.0,50.0,50.0,3,0.0,0.0,28,762,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
480,50.0,50.0,50.0,50.0,3,0.0,0.0,829,497,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
474,50.0,50.0,50.0,50.0,3,0.0,0.0,102,629,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
472,50.0,50.0,50.0,50.0,3,0.0,0.0,37,574,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
469,50.0,50.0,50.0,50.0,3,0.0,0.0,3,559,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
463,50.0,50.0,50.0,50.0,3,0.0,0.0,430,217,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
461,50.0,50.0,50.0,50.0,3,0.0,0.0,426,198,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
455,50.0,50.0,50.0,50.0,3,0.0,0.0,238,801,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
453,50.0,50.0,50.0,50.0,3,0.0,0.0,278,123,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
450,50.0,50.0,50.0,50.0,3,0.0,0.0,39,580,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
446,50.0,50.0,50.0,50.0,3,0.0,0.0,17,648,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
444,50.0,50.0,50.0,50.0,3,0.0,0.0,519,290,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
511,50.0,51.0,50.0,50.0,3,0.0,0.0,762,508,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
505,50.0,50.0,50.0,50.0,3,0.0,0.0,173,730,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
502,50.0,51.0,50.0,50.0,3,0.0,0.0,511,234,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
500,50.0,51.0,50.0,50.0,3,0.0,0.0,126,664,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
441,51.0,51.0,50.0,50.0,1,1.0,1.96,367,145,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
417,51.0,51.0,50.0,51.0,3,0.0,0.0,746,473,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
386,51.0,53.0,50.0,50.0,1,1.0,1.96,308,15,2.0,0.0,0,2,2,0.7550720865756392,2.336522043088034
381,50.0,51.0,50.0,51.0,2,1.0,2.0,167,720,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
378,50.0,51.0,50.0,50.0,3,0.0,0.0,224,785,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
375,50.0,51.0,50.0,50.0,3,0.0,0.0,254,820,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
434,51.0,51.0,50.0,50.0,1,1.0,1.96,693,435,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
430,51.0,51.0,50.0,50.0,1,1.0,1.96,710,448,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
424,50.0,51.0,50.0,51.0,2,1.0,2.0,403,165,1.0,0.0,0,2,2,0.27228772240820903,2.4808297120456277
371,50.0,51.0,50.0,50.0,3,0.0,0.0,599,383,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
70,50.0,51.0,50.0,50.0,3,0.0,0.0,465,192,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
63,51.0,51.0,50.0,50.0,1,1.0,1.96,753,480,-5.551115123125783e-17,0.0,0,2,2,-0.17349162756913222,2.5291093625242165
44,50.0,51.0,50.0,50.0,3,0.0,0.0,799,534,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
40,50.0,50.0,50.0,50.0,3,0.0,0.0,166,719,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
36,50.0,51.0,50.0,50.0,3,0.0,0.0,615,352,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
25,50.0,51.0,50.0,50.0,3,0.0,0.0,392,162,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
23,50.0,51.0,50.0,50.0,3,0.0,0.0,824,547,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
19,50.0,51.0,50.0,50.0,3,0.0,0.0,749,474,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
14,50.0,50.0,50.0,50.0,3,0.0,0.0,687,394,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
9,50.0,50.0,50.0,50.0,3,0.0,0.0,793,488,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
3,50.0,50.0,50.0,50.0,3,0.0,0.0,325,116,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
0,50.0,51.0,50.0,50.0,3,0.0,0.0,684,430,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
90,50.0,50.0,50.0,50.0,3,0.0,0.0,723,400,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
86,50.0,50.0,50.0,50.0,3,0.0,0.0,708,399,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
82,50.0,50.0,50.0,50.0,3,0.0,0.0,309,13,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
72,50.0,50.0,50.0,50.0,3,0.0,0.0,361,36,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
66,50.0,50.0,50.0,50.0,3,0.0,0.0,276,104,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
30,50.0,50.0,50.0,50.0,3,0.0,0.0,515,279,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
338,50.0,50.0,50.0,50.0,3,0.0,0.0,152,685,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
336,50.0,50.0,50.0,50.0,3,0.0,0.0,453,188,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
333,50.0,50.0,50.0,50.0,3,0.0,0.0,628,361,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
327,50.0,50.0,50.0,50.0,3,0.0,0.0,59,581,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
324,50.0,50.0,50.0,50.0,3,0.0,0.0,724,451,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
318,50.0,50.0,50.0,50.0,3,0.0,0.0,220,782,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
314,50.0,50.0,50.0,50.0,3,0.0,0.0,220,782,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
311,50.0,50.0,50.0,50.0,3,0.0,0.0,576,329,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
302,50.0,50.0,50.0,50.0,3,0.0,0.0,67,593,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
297,50.0,50.0,50.0,50.0,3,0.0,0.0,175,716,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
293,50.0,50.0,50.0,50.0,3,0.0,0.0,67,593,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
291,50.0,50.0,50.0,50.0,3,0.0,0.0,601,334,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
286,50.0,50.0,50.0,50.0,3,0.0,0.0,387,47,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
360,50.0,50.0,50.0,50.0,3,0.0,0.0,322,20,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
357,50.0,50.0,50.0,50.0,3,0.0,0.0,245,803,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
355,50.0,50.0,50.0,50.0,3,0.0,0.0,385,45,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
349,50.0,50.0,50.0,50.0,3,0.0,0.0,201,749,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
341,50.0,50.0,50.0,50.0,3,0.0,0.0,380,151,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
264,50.0,50.0,50.0,50.0,3,0.0,0.0,535,291,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
256,50.0,50.0,50.0,50.0,3,0.0,0.0,272,100,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
254,50.0,50.0,50.0,50.0,3,0.0,0.0,136,680,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
249,50.0,50.0,50.0,50.0,3,0.0,0.0,479,207,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
246,50.0,50.0,50.0,50.0,3,0.0,0.0,366,143,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
238,50.0,50.0,50.0,50.0,3,0.0,0.0,70,603,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
235,50.0,50.0,50.0,50.0,3,0.0,0.0,647,385,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
232,50.0,50.0,50.0,50.0,3,0.0,0.0,100,627,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
224,50.0,50.0,50.0,50.0,3,0.0,0.0,249,811,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
215,50.0,50.0,50.0,50.0,3,0.0,0.0,643,274,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
211,50.0,50.0,50.0,50.0,3,0.0,0.0,11,568,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
209,50.0,50.0,50.0,50.0,3,0.0,0.0,596,371,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
204,50.0,50.0,50.0,50.0,3,0.0,0.0,122,658,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
200,50.0,50.0,50.0,50.0,3,0.0,0.0,798,532,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
281,50.0,50.0,50.0,50.0,3,0.0,0.0,24,711,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
278,50.0,50.0,50.0,50.0,3,0.0,0.0,294,7,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
276,50.0,50.0,50.0,50.0,3,0.0,0.0,73,605,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
272,50.0,50.0,50.0,50.0,3,0.0,0.0,504,71,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
227,50.0,50.0,50.0,50.0,3,0.0,0.0,529,285,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
189,50.0,50.0,50.0,50.0,3,0.0,0.0,473,199,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
165,50.0,50.0,50.0,50.0,3,0.0,0.0,31,796,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
162,50.0,50.0,50.0,50.0,3,0.0,0.0,605,338,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
156,50.0,50.0,50.0,50.0,3,0.0,0.0,162,713,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
149,50.0,50.0,50.0,50.0,3,0.0,0.0,30,795,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
147,50.0,50.0,50.0,50.0,3,0.0,0.0,94,615,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
144,50.0,50.0,50.0,50.0,3,0.0,0.0,103,636,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
139,50.0,50.0,50.0,50.0,3,0.0,0.0,361,36,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
136,50.0,50.0,50.0,50.0,3,0.0,0.0,25,712,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
125,50.0,50.0,50.0,50.0,3,0.0,0.0,155,696,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
122,50.0,50.0,50.0,50.0,3,0.0,0.0,499,69,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
120,50.0,50.0,50.0,50.0,3,0.0,0.0,203,759,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
116,50.0,50.0,50.0,50.0,3,0.0,0.0,260,821,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
111,50.0,50.0,50.0,50.0,3,0.0,0.0,97,621,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
105,50.0,50.0,50.0,50.0,3,0.0,0.0,378,41,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
101,50.0,50.0,50.0,50.0,3,0.0,0.0,640,272,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
98,50.0,50.0,50.0,50.0,3,0.0,0.0,398,164,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
185,50.0,50.0,50.0,50.0,3,0.0,0.0,732,462,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
180,50.0,50.0,50.0,50.0,3,0.0,0.0,54,576,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
171,50.0,50.0,50.0,50.0,3,0.0,0.0,245,803,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
168,50.0,50.0,50.0,50.0,3,0.0,0.0,422,186,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
158,50.0,50.0,50.0,50.0,3,0.0,0.0,133,670,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
129,50.0,50.0,50.0,50.0,3,0.0,0.0,552,307,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
93,50.0,50.0,50.0,50.0,3,0.0,0.0,586,350,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
987,50.0,50.0,50.0,50.0,3,0.0,0.0,439,55,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
985,50.0,50.0,50.0,50.0,3,0.0,0.0,425,197,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
983,50.0,51.0,50.0,50.0,3,0.0,0.0,714,457,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
978,50.0,50.0,50.0,50.0,3,0.0,0.0,83,620,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
973,50.0,51.0,50.0,50.0,3,0.0,0.0,226,788,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
963,50.0,51.0,50.0,50.0,3,0.0,0.0,537,295,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
959,51.0,52.0,50.0,50.0,1,1.0,1.96,202,766,1.0,0.0,0,2,2,0.29079022950325356,2.432815702806125
954,51.0,51.0,50.0,51.0,3,0.0,0.0,624,364,-5.551115123125783e-17,0.0,0,0,0,-1.4179670860716507,-0.2353550634317599
950,50.0,52.0,50.0,51.0,2,1.0,2.0,790,524,2.0,0.0,0,2,2,0.7365695794805948,2.3845360523275363
945,50.0,51.0,50.0,50.0,3,0.0,0.0,629,362,1.0,0.0,0,5,0,-1.054010753426924,-0.28243417715692853
938,50.0,50.0,50.0,50.0,3,0.0,0.0,72,604,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
935,50.0,50.0,50.0,50.0,3,0.0,0.0,414,51,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
932,50.0,50.0,50.0,50.0,3,0.0,0.0,560,251,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
926,50.0,50.0,50.0,50.0,3,0.0,0.0,97,621,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
1006,50.0,50.0,50.0,50.0,3,0.0,0.0,646,275,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
1002,50.0,50.0,50.0,50.0,3,0.0,0.0,177,717,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
1001,50.0,50.0,50.0,50.0,3,0.0,0.0,69,598,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
998,50.0,50.0,50.0,50.0,3,0.0,0.0,366,143,-5.551115123125783e-17,0.0,0,0,0,-1.5182926104993097,-0.1861405174388373
